date,username,full_text,label
2026-05-15,user_1353,Fitur AI nya sangat error terus karena error terus. ga jelas bgt.,0
2026-05-11,user_5319,Pemerintah standar dan Pemerintah yang lain biasa saja.,1
2026-05-23,user_2461,Pelayanan di sini kurang bagus dan membantu. ga jelas bgt.,2
2026-05-29,user_8913,Proyek pemerintah kurang membingungkan tapi gagal. semoga makin baik.,0
2026-05-11,user_5144,Pemerintah standar dan Pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-18,user_5090,Pemerintah lumayan memuaskan dan cepat. perlu ditingkatkan.,2
2026-05-12,user_1742,Pemerintah kurang buruk tapi gagal. perlu ditingkatkan.,0
2026-05-30,user_2797,Sistem baru seperti biasa sehingga Sistem baru yang lain standar.,1
2026-05-05,user_7303,Aplikasi ini kurang cepat tapi keren. semoga makin baik.,2
2026-05-18,user_5995,Fitur AI nya sangat mengecewakan karena buruk. semoga makin baik.,0
2026-05-01,user_2786,Pemerintah seperti biasa dan Pemerintah yang lain seperti biasa.,1
2026-05-12,user_4637,Fitur AI nya tidak membantu karena keren. bikin pusing.,2
2026-05-03,user_8034,Sistem baru tidak membingungkan tapi error terus. mantap lah!,0
2026-05-23,user_1150,Fitur AI nya standar tapi Fitur AI nya yang lain seperti biasa.,1
2026-05-31,user_6936,Fitur AI nya lumayan inovatif sehingga inovatif. ga jelas bgt.,2
2026-05-18,user_4250,Fitur AI nya tidak membingungkan sehingga mengecewakan. mantap lah!,0
2026-05-17,user_5925,Pelayanan di sini standar dan Pelayanan di sini yang lain perlu sosialisasi lagi.,1
2026-05-08,user_5537,Proyek pemerintah lumayan bagus dan bagus. ga jelas bgt.,2
2026-05-17,user_1275,Fitur AI nya lumayan lemot sehingga mengecewakan. perlu ditingkatkan.,0
2026-05-27,user_8751,Aplikasi ini perlu sosialisasi lagi tapi Aplikasi ini yang lain seperti biasa.,1
2026-05-05,user_6713,Pelayanan di sini bener-bener keren karena memuaskan. perlu ditingkatkan.,2
2026-05-07,user_2189,Pelayanan di sini kurang mengecewakan dan gagal. mantap lah!,0
2026-05-11,user_9569,Pemerintah biasa saja sehingga Pemerintah yang lain seperti biasa.,1
2026-05-11,user_8332,Pemerintah bener-bener cepat sehingga cepat. semoga makin baik.,2
2026-05-05,user_6080,Aplikasi ini tidak error terus karena membingungkan. semoga makin baik.,0
2026-05-20,user_1276,Aplikasi ini seperti biasa dan Aplikasi ini yang lain seperti biasa.,1
2026-05-03,user_2114,Sistem baru kurang memuaskan dan bagus. bikin pusing.,2
2026-05-31,user_4436,Sistem baru tidak error terus sehingga error terus. semoga makin baik.,0
2026-05-14,user_7926,Pelayanan di sini biasa saja sehingga Pelayanan di sini yang lain biasa saja.,1
2026-05-27,user_9819,Fitur AI nya bener-bener membantu karena cepat. perlu ditingkatkan.,2
2026-05-12,user_3986,Fitur AI nya sangat gagal tapi error terus. perlu ditingkatkan.,0
2026-05-07,user_6100,Aplikasi ini standar dan Aplikasi ini yang lain seperti biasa.,1
2026-05-09,user_9579,Proyek pemerintah kurang cepat tapi cepat. ga jelas bgt.,2
2026-05-30,user_5610,Proyek pemerintah lumayan error terus dan lemot. ga jelas bgt.,0
2026-05-21,user_4738,Fitur AI nya perlu sosialisasi lagi sehingga Fitur AI nya yang lain standar.,1
2026-05-06,user_7435,Aplikasi ini bener-bener inovatif tapi keren. ga jelas bgt.,2
2026-05-14,user_5398,Pemerintah tidak membingungkan karena error terus. mantap lah!,0
2026-05-03,user_3603,Aplikasi ini perlu sosialisasi lagi sehingga Aplikasi ini yang lain seperti biasa.,1
2026-05-05,user_3205,Pemerintah tidak cepat dan memuaskan. mantap lah!,2
2026-05-24,user_7432,Sistem baru sangat lemot tapi mengecewakan. semoga makin baik.,0
2026-05-31,user_7862,Fitur AI nya biasa saja tapi Fitur AI nya yang lain perlu sosialisasi lagi.,1
2026-05-31,user_7170,Aplikasi ini lumayan keren dan membantu. bikin pusing.,2
2026-05-05,user_7277,Aplikasi ini bener-bener gagal karena lemot. perlu ditingkatkan.,0
2026-05-08,user_4071,Proyek pemerintah biasa saja tapi Proyek pemerintah yang lain seperti biasa.,1
2026-05-19,user_1096,Aplikasi ini bener-bener membantu karena inovatif. bikin pusing.,2
2026-05-11,user_3130,Aplikasi ini bener-bener error terus tapi lemot. ga jelas bgt.,0
2026-05-25,user_3992,Fitur AI nya seperti biasa karena Fitur AI nya yang lain seperti biasa.,1
2026-05-21,user_1105,Aplikasi ini tidak membantu dan cepat. bikin pusing.,2
2026-05-24,user_8741,Aplikasi ini kurang gagal tapi lemot. ga jelas bgt.,0
2026-05-07,user_8526,Sistem baru biasa saja dan Sistem baru yang lain biasa saja.,1
2026-05-10,user_3321,Proyek pemerintah tidak inovatif karena memuaskan. semoga makin baik.,2
2026-05-19,user_9895,Pelayanan di sini sangat lemot tapi membingungkan. semoga makin baik.,0
2026-05-17,user_7084,Fitur AI nya standar karena Fitur AI nya yang lain biasa saja.,1
2026-05-21,user_7631,Pelayanan di sini sangat bagus sehingga bagus. bikin pusing.,2
2026-05-09,user_7677,Aplikasi ini bener-bener buruk dan gagal. ga jelas bgt.,0
2026-05-26,user_4051,Pelayanan di sini seperti biasa karena Pelayanan di sini yang lain biasa saja.,1
2026-05-03,user_2847,Sistem baru lumayan membantu tapi memuaskan. mantap lah!,2
2026-05-23,user_3229,Aplikasi ini sangat lemot sehingga error terus. perlu ditingkatkan.,0
2026-05-20,user_1168,Pelayanan di sini perlu sosialisasi lagi dan Pelayanan di sini yang lain perlu sosialisasi lagi.,1
2026-05-03,user_2201,Proyek pemerintah kurang memuaskan karena cepat. bikin pusing.,2
2026-05-03,user_1512,Sistem baru sangat gagal dan gagal. bikin pusing.,0
2026-05-25,user_7113,Aplikasi ini perlu sosialisasi lagi karena Aplikasi ini yang lain standar.,1
2026-05-01,user_4034,Pelayanan di sini tidak memuaskan karena inovatif. bikin pusing.,2
2026-05-20,user_8646,Sistem baru sangat gagal tapi gagal. ga jelas bgt.,0
2026-05-08,user_9718,Proyek pemerintah seperti biasa dan Proyek pemerintah yang lain seperti biasa.,1
2026-05-16,user_6226,Fitur AI nya kurang memuaskan sehingga bagus. bikin pusing.,2
2026-05-25,user_8588,Pelayanan di sini lumayan lemot sehingga lemot. bikin pusing.,0
2026-05-28,user_2190,Proyek pemerintah seperti biasa dan Proyek pemerintah yang lain biasa saja.,1
2026-05-08,user_4662,Aplikasi ini tidak membantu sehingga cepat. bikin pusing.,2
2026-05-01,user_3664,Aplikasi ini lumayan gagal dan membingungkan. bikin pusing.,0
2026-05-31,user_3786,Aplikasi ini standar karena Aplikasi ini yang lain standar.,1
2026-05-19,user_1576,Fitur AI nya lumayan keren sehingga bagus. ga jelas bgt.,2
2026-05-19,user_6644,Aplikasi ini lumayan gagal karena membingungkan. mantap lah!,0
2026-05-10,user_1102,Sistem baru seperti biasa karena Sistem baru yang lain seperti biasa.,1
2026-05-14,user_2374,Fitur AI nya sangat memuaskan dan memuaskan. ga jelas bgt.,2
2026-05-17,user_7998,Fitur AI nya tidak lemot sehingga error terus. semoga makin baik.,0
2026-05-11,user_1896,Sistem baru biasa saja dan Sistem baru yang lain biasa saja.,1
2026-05-12,user_2835,Sistem baru tidak memuaskan sehingga cepat. perlu ditingkatkan.,2
2026-05-16,user_4593,Fitur AI nya bener-bener lemot karena mengecewakan. ga jelas bgt.,0
2026-05-23,user_1418,Sistem baru biasa saja karena Sistem baru yang lain standar.,1
2026-05-24,user_9481,Fitur AI nya sangat membantu karena keren. bikin pusing.,2
2026-05-26,user_7282,Proyek pemerintah tidak error terus dan gagal. semoga makin baik.,0
2026-05-14,user_2956,Pelayanan di sini perlu sosialisasi lagi sehingga Pelayanan di sini yang lain biasa saja.,1
2026-05-09,user_1432,Sistem baru kurang keren dan keren. bikin pusing.,2
2026-05-26,user_7755,Fitur AI nya sangat lemot dan mengecewakan. ga jelas bgt.,0
2026-05-22,user_3304,Aplikasi ini perlu sosialisasi lagi sehingga Aplikasi ini yang lain biasa saja.,1
2026-05-29,user_9421,Pemerintah bener-bener memuaskan sehingga bagus. mantap lah!,2
2026-05-14,user_7845,Fitur AI nya bener-bener error terus sehingga buruk. perlu ditingkatkan.,0
2026-05-31,user_2845,Pemerintah standar tapi Pemerintah yang lain biasa saja.,1
2026-05-11,user_3862,Proyek pemerintah lumayan keren sehingga cepat. bikin pusing.,2
2026-05-04,user_9878,Sistem baru sangat error terus tapi membingungkan. semoga makin baik.,0
2026-05-12,user_4133,Aplikasi ini biasa saja karena Aplikasi ini yang lain perlu sosialisasi lagi.,1
2026-05-22,user_5646,Proyek pemerintah sangat cepat sehingga memuaskan. perlu ditingkatkan.,2
2026-05-02,user_2295,Aplikasi ini kurang buruk tapi lemot. semoga makin baik.,0
2026-05-01,user_5870,Pemerintah seperti biasa sehingga Pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-24,user_9494,Fitur AI nya lumayan inovatif tapi memuaskan. mantap lah!,2
2026-05-26,user_8352,Fitur AI nya tidak error terus karena gagal. mantap lah!,0
2026-05-04,user_8499,Pemerintah standar sehingga Pemerintah yang lain standar.,1
2026-05-21,user_2925,Proyek pemerintah kurang memuaskan tapi memuaskan. semoga makin baik.,2
2026-05-08,user_6661,Sistem baru bener-bener mengecewakan tapi buruk. bikin pusing.,0
2026-05-29,user_5009,Aplikasi ini biasa saja sehingga Aplikasi ini yang lain seperti biasa.,1
2026-05-28,user_2754,Aplikasi ini tidak cepat karena membantu. semoga makin baik.,2
2026-05-07,user_4342,Pelayanan di sini tidak gagal dan lemot. semoga makin baik.,0
2026-05-08,user_9403,Sistem baru standar tapi Sistem baru yang lain biasa saja.,1
2026-05-13,user_3900,Proyek pemerintah lumayan cepat sehingga keren. semoga makin baik.,2
2026-05-06,user_1010,Sistem baru tidak mengecewakan tapi lemot. ga jelas bgt.,0
2026-05-17,user_4864,Sistem baru standar sehingga Sistem baru yang lain standar.,1
2026-05-08,user_3736,Aplikasi ini tidak cepat dan bagus. bikin pusing.,2
2026-05-23,user_4980,Aplikasi ini tidak membingungkan karena membingungkan. semoga makin baik.,0
2026-05-03,user_6100,Aplikasi ini standar dan Aplikasi ini yang lain standar.,1
2026-05-11,user_3345,Proyek pemerintah bener-bener bagus karena memuaskan. mantap lah!,2
2026-05-18,user_9404,Aplikasi ini lumayan gagal tapi buruk. semoga makin baik.,0
2026-05-26,user_6948,Pelayanan di sini seperti biasa karena Pelayanan di sini yang lain biasa saja.,1
2026-05-16,user_2718,Proyek pemerintah lumayan bagus tapi memuaskan. semoga makin baik.,2
2026-05-18,user_6374,Pelayanan di sini sangat membingungkan sehingga error terus. bikin pusing.,0
2026-05-06,user_4766,Proyek pemerintah standar sehingga Proyek pemerintah yang lain biasa saja.,1
2026-05-29,user_3938,Aplikasi ini sangat cepat karena bagus. bikin pusing.,2
2026-05-26,user_3186,Aplikasi ini kurang mengecewakan tapi lemot. mantap lah!,0
2026-05-07,user_4694,Proyek pemerintah standar sehingga Proyek pemerintah yang lain seperti biasa.,1
2026-05-22,user_3721,Fitur AI nya kurang memuaskan dan inovatif. perlu ditingkatkan.,2
2026-05-28,user_8216,Pelayanan di sini lumayan error terus karena membingungkan. semoga makin baik.,0
2026-05-02,user_5340,Pemerintah seperti biasa karena Pemerintah yang lain standar.,1
2026-05-13,user_3545,Sistem baru lumayan memuaskan sehingga cepat. perlu ditingkatkan.,2
2026-05-21,user_3760,Pelayanan di sini tidak membingungkan tapi buruk. perlu ditingkatkan.,0
2026-05-02,user_1685,Pemerintah seperti biasa sehingga Pemerintah yang lain biasa saja.,1
2026-05-06,user_9558,Sistem baru tidak membantu karena inovatif. perlu ditingkatkan.,2
2026-05-04,user_6265,Pelayanan di sini kurang lemot tapi buruk. semoga makin baik.,0
2026-05-07,user_2605,Pelayanan di sini standar sehingga Pelayanan di sini yang lain biasa saja.,1
2026-05-29,user_8271,Sistem baru sangat cepat tapi memuaskan. perlu ditingkatkan.,2
2026-05-02,user_4055,Proyek pemerintah tidak mengecewakan tapi buruk. bikin pusing.,0
2026-05-23,user_2039,Proyek pemerintah seperti biasa sehingga Proyek pemerintah yang lain seperti biasa.,1
2026-05-12,user_8671,Pelayanan di sini tidak bagus sehingga inovatif. semoga makin baik.,2
2026-05-06,user_7356,Pelayanan di sini kurang error terus dan mengecewakan. ga jelas bgt.,0
2026-05-16,user_5680,Fitur AI nya seperti biasa tapi Fitur AI nya yang lain perlu sosialisasi lagi.,1
2026-05-10,user_3448,Pemerintah kurang bagus tapi memuaskan. semoga makin baik.,2
2026-05-13,user_1664,Sistem baru lumayan buruk dan buruk. ga jelas bgt.,0
2026-05-07,user_4290,Pemerintah biasa saja sehingga Pemerintah yang lain biasa saja.,1
2026-05-04,user_8362,Aplikasi ini kurang membantu sehingga membantu. ga jelas bgt.,2
2026-05-07,user_2911,Fitur AI nya kurang membingungkan dan gagal. perlu ditingkatkan.,0
2026-05-15,user_2148,Fitur AI nya perlu sosialisasi lagi karena Fitur AI nya yang lain standar.,1
2026-05-30,user_7996,Proyek pemerintah sangat cepat sehingga cepat. semoga makin baik.,2
2026-05-22,user_1789,Sistem baru bener-bener buruk karena membingungkan. perlu ditingkatkan.,0
2026-05-30,user_3178,Aplikasi ini seperti biasa sehingga Aplikasi ini yang lain perlu sosialisasi lagi.,1
2026-05-15,user_8096,Proyek pemerintah sangat inovatif tapi memuaskan. mantap lah!,2
2026-05-16,user_6247,Aplikasi ini sangat buruk dan gagal. perlu ditingkatkan.,0
2026-05-20,user_6695,Pelayanan di sini perlu sosialisasi lagi karena Pelayanan di sini yang lain standar.,1
2026-05-24,user_4725,Sistem baru lumayan cepat sehingga inovatif. ga jelas bgt.,2
2026-05-04,user_1372,Aplikasi ini lumayan mengecewakan karena buruk. bikin pusing.,0
2026-05-22,user_1809,Aplikasi ini standar dan Aplikasi ini yang lain biasa saja.,1
2026-05-31,user_2075,Aplikasi ini kurang memuaskan sehingga cepat. bikin pusing.,2
2026-05-08,user_2712,Fitur AI nya kurang membingungkan dan lemot. bikin pusing.,0
2026-05-17,user_7733,Fitur AI nya standar dan Fitur AI nya yang lain standar.,1
2026-05-19,user_8742,Aplikasi ini tidak cepat karena keren. mantap lah!,2
2026-05-31,user_9379,Pelayanan di sini kurang mengecewakan dan mengecewakan. perlu ditingkatkan.,0
2026-05-18,user_9428,Pelayanan di sini perlu sosialisasi lagi sehingga Pelayanan di sini yang lain seperti biasa.,1
2026-05-19,user_8570,Pelayanan di sini tidak cepat dan keren. semoga makin baik.,2
2026-05-22,user_5840,Sistem baru tidak lemot karena buruk. bikin pusing.,0
2026-05-25,user_9295,Pemerintah perlu sosialisasi lagi sehingga Pemerintah yang lain seperti biasa.,1
2026-05-27,user_5512,Pelayanan di sini lumayan inovatif dan keren. bikin pusing.,2
2026-05-07,user_7727,Proyek pemerintah bener-bener lemot dan error terus. bikin pusing.,0
2026-05-20,user_9314,Aplikasi ini biasa saja tapi Aplikasi ini yang lain perlu sosialisasi lagi.,1
2026-05-18,user_4717,Proyek pemerintah lumayan cepat dan memuaskan. perlu ditingkatkan.,2
2026-05-01,user_4150,Sistem baru bener-bener lemot karena membingungkan. semoga makin baik.,0
2026-05-28,user_9200,Proyek pemerintah standar sehingga Proyek pemerintah yang lain biasa saja.,1
2026-05-18,user_5400,Fitur AI nya lumayan memuaskan dan inovatif. semoga makin baik.,2
2026-05-22,user_9792,Aplikasi ini kurang gagal tapi membingungkan. mantap lah!,0
2026-05-16,user_5277,Pemerintah standar tapi Pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-13,user_2318,Fitur AI nya tidak membantu karena memuaskan. semoga makin baik.,2
2026-05-26,user_9880,Aplikasi ini kurang lemot dan lemot. ga jelas bgt.,0
2026-05-28,user_5412,Sistem baru perlu sosialisasi lagi sehingga Sistem baru yang lain perlu sosialisasi lagi.,1
2026-05-21,user_5043,Proyek pemerintah kurang cepat dan inovatif. ga jelas bgt.,2
2026-05-07,user_1840,Pelayanan di sini kurang membingungkan tapi buruk. bikin pusing.,0
2026-05-30,user_4959,Proyek pemerintah seperti biasa sehingga Proyek pemerintah yang lain standar.,1
2026-05-05,user_9109,Aplikasi ini lumayan inovatif tapi bagus. perlu ditingkatkan.,2
2026-05-13,user_2668,Proyek pemerintah kurang membingungkan dan error terus. semoga makin baik.,0
2026-05-20,user_2786,Pelayanan di sini seperti biasa sehingga Pelayanan di sini yang lain standar.,1
2026-05-12,user_7441,Fitur AI nya bener-bener membantu dan cepat. semoga makin baik.,2
2026-05-19,user_3875,Proyek pemerintah sangat gagal karena gagal. bikin pusing.,0
2026-05-30,user_8535,Pelayanan di sini biasa saja dan Pelayanan di sini yang lain standar.,1
2026-05-26,user_9748,Proyek pemerintah bener-bener bagus dan membantu. mantap lah!,2
2026-05-21,user_7055,Sistem baru bener-bener membingungkan karena mengecewakan. semoga makin baik.,0
2026-05-14,user_4074,Proyek pemerintah standar tapi Proyek pemerintah yang lain seperti biasa.,1
2026-05-12,user_8211,Pemerintah sangat memuaskan karena memuaskan. perlu ditingkatkan.,2
2026-05-07,user_8635,Pelayanan di sini bener-bener membingungkan tapi mengecewakan. mantap lah!,0
2026-05-14,user_7992,Sistem baru seperti biasa tapi Sistem baru yang lain perlu sosialisasi lagi.,1
2026-05-04,user_7325,Pelayanan di sini kurang bagus karena inovatif. bikin pusing.,2
2026-05-27,user_4998,Proyek pemerintah tidak buruk karena error terus. perlu ditingkatkan.,0
2026-05-21,user_6401,Pemerintah seperti biasa dan Pemerintah yang lain standar.,1
2026-05-19,user_3040,Sistem baru sangat memuaskan tapi inovatif. bikin pusing.,2
2026-05-19,user_5935,Proyek pemerintah sangat mengecewakan sehingga lemot. semoga makin baik.,0
2026-05-12,user_1340,Aplikasi ini perlu sosialisasi lagi karena Aplikasi ini yang lain biasa saja.,1
2026-05-25,user_8868,Sistem baru lumayan memuaskan tapi bagus. ga jelas bgt.,2
2026-05-25,user_1743,Fitur AI nya kurang mengecewakan karena error terus. mantap lah!,0
2026-05-19,user_1803,Pelayanan di sini biasa saja dan Pelayanan di sini yang lain perlu sosialisasi lagi.,1
2026-05-17,user_5389,Aplikasi ini bener-bener keren tapi keren. perlu ditingkatkan.,2
2026-05-07,user_9529,Fitur AI nya lumayan gagal dan gagal. mantap lah!,0
2026-05-23,user_2657,Pelayanan di sini biasa saja karena Pelayanan di sini yang lain biasa saja.,1
2026-05-08,user_4391,Aplikasi ini lumayan keren karena inovatif. ga jelas bgt.,2
2026-05-03,user_1609,Sistem baru kurang lemot tapi buruk. bikin pusing.,0
2026-05-06,user_3819,Aplikasi ini seperti biasa karena Aplikasi ini yang lain standar.,1
2026-05-11,user_4549,Pelayanan di sini kurang keren tapi inovatif. bikin pusing.,2
2026-05-06,user_7308,Fitur AI nya tidak error terus dan mengecewakan. bikin pusing.,0
2026-05-08,user_5066,Proyek pemerintah seperti biasa tapi Proyek pemerintah yang lain seperti biasa.,1
2026-05-30,user_8088,Sistem baru tidak memuaskan sehingga memuaskan. semoga makin baik.,2
2026-05-18,user_2525,Aplikasi ini sangat lemot sehingga lemot. perlu ditingkatkan.,0
2026-05-26,user_2285,Pemerintah seperti biasa sehingga Pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-10,user_2653,Pemerintah tidak inovatif tapi keren. bikin pusing.,2
2026-05-06,user_7486,Sistem baru kurang membingungkan dan gagal. bikin pusing.,0
2026-05-13,user_7591,Sistem baru biasa saja sehingga Sistem baru yang lain seperti biasa.,1
2026-05-26,user_7390,Fitur AI nya sangat keren karena membantu. perlu ditingkatkan.,2
